armor,weapon,name,pose,primary_overlap_pixels,primary_gap_pixels,support_overlap_pixels,support_gap_pixels,anatomy_status,acceptance
26,24,Винтовка СВДС,heavy,3804,0.0,1128,0.0,NOT_REVIEWED,NOT_APPROVED
26,23,Винтовка Т-5000,heavy,3088,0.0,314,0.0,NOT_REVIEWED,NOT_APPROVED
26,28,Винтовка СВ-98,heavy,4604,0.0,1355,0.0,NOT_REVIEWED,NOT_APPROVED
26,36,Винтовка СВК,heavy,3077,0.0,1301,0.0,NOT_REVIEWED,NOT_APPROVED
26,30,Винтовка ВСС «Винторез»,heavy,4742,0.0,673,0.0,NOT_REVIEWED,NOT_APPROVED
26,40,Винтовка ВСК-94,heavy,4252,0.0,198,0.0,NOT_REVIEWED,NOT_APPROVED
26,31,Винтовка СВ-338,heavy,3721,0.0,1947,0.0,NOT_REVIEWED,NOT_APPROVED
26,27,Винтовка ОРСИС T-5000M,heavy,3940,0.0,1063,0.0,NOT_REVIEWED,NOT_APPROVED
26,70,Винтовка Sako TRG-42,heavy,4021,0.0,1275,0.0,NOT_REVIEWED,NOT_APPROVED
26,76,Винтовка Blaser R93 Tactical 2,heavy,3890,0.0,2131,0.0,NOT_REVIEWED,NOT_APPROVED
26,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3843,0.0,1561,0.0,NOT_REVIEWED,NOT_APPROVED
26,60,Винтовка Accuracy International AXMC,heavy,3550,0.0,2673,0.0,NOT_REVIEWED,NOT_APPROVED
26,48,Винтовка Barrett M98B,heavy,2907,0.0,2214,0.0,NOT_REVIEWED,NOT_APPROVED
26,64,Винтовка ORSIS T-5000 Elite,heavy,4011,0.0,963,0.0,NOT_REVIEWED,NOT_APPROVED
26,33,Винтовка «Выхлоп»,heavy,3491,0.0,701,0.0,NOT_REVIEWED,NOT_APPROVED
26,35,Винтовка ОСВ-96,heavy,3178,0.0,1177,0.0,NOT_REVIEWED,NOT_APPROVED
26,66,Винтовка Zastava M93 Black Arrow,heavy,4341,0.0,2133,0.0,NOT_REVIEWED,NOT_APPROVED
26,52,Винтовка АСВК «Корд»,heavy,3313,0.0,1743,0.0,NOT_REVIEWED,NOT_APPROVED
26,58,Винтовка Steyr HS .50,heavy,5093,0.0,3030,0.0,NOT_REVIEWED,NOT_APPROVED
26,49,Винтовка Barrett M82,heavy,2365,0.0,1795,0.0,NOT_REVIEWED,NOT_APPROVED
26,54,Винтовка McMillan TAC-50,heavy,4386,0.0,263,0.0,NOT_REVIEWED,NOT_APPROVED
26,72,Винтовка Desert Tech HTI,heavy,4188,0.0,464,0.0,NOT_REVIEWED,NOT_APPROVED
26,78,Винтовка Cheytac M200 Intervention,heavy,2692,0.0,758,0.0,NOT_REVIEWED,NOT_APPROVED
26,73,Прототип X-17,heavy,2983,0.0,663,0.0,NOT_REVIEWED,NOT_APPROVED
26,55,Гаусс-пушка,heavy,5531,0.0,1428,0.0,NOT_REVIEWED,NOT_APPROVED
26,4,Обрез охотничьего ружья,heavy,7661,0.0,2542,0.0,NOT_REVIEWED,NOT_APPROVED
26,8,ПП «Кедр»,heavy,7912,0.0,2,0.0,NOT_REVIEWED,NOT_APPROVED
26,9,ПП-19 «Бизон»,heavy,6303,0.0,5385,0.0,NOT_REVIEWED,NOT_APPROVED
26,20,Дробовик Сайга-410,heavy,4901,0.0,952,0.0,NOT_REVIEWED,NOT_APPROVED
26,106,Дробовик Mossberg 500,heavy,5533,0.0,4916,0.0,NOT_REVIEWED,NOT_APPROVED
26,107,Дробовик Stoeger P3000,heavy,6003,0.0,4731,0.0,NOT_REVIEWED,NOT_APPROVED
26,108,Дробовик Remington 870,heavy,5746,0.0,4425,0.0,NOT_REVIEWED,NOT_APPROVED
26,109,Дробовик Winchester Model 1300,heavy,5741,0.0,4744,0.0,NOT_REVIEWED,NOT_APPROVED
26,110,Дробовик Ithaca 37,heavy,5694,0.0,4620,0.0,NOT_REVIEWED,NOT_APPROVED
26,111,Дробовик Browning BPS,heavy,5524,0.0,4626,0.0,NOT_REVIEWED,NOT_APPROVED
26,19,Дробовик СПАС-12,heavy,5064,0.0,1929,0.0,NOT_REVIEWED,NOT_APPROVED
26,112,Дробовик Winchester SXP Defender,heavy,5030,0.0,1176,0.0,NOT_REVIEWED,NOT_APPROVED
26,113,Дробовик Mossberg 590A1,heavy,5682,0.0,4790,0.0,NOT_REVIEWED,NOT_APPROVED
26,114,Дробовик Remington 870 MCS,heavy,4223,0.0,864,0.0,NOT_REVIEWED,NOT_APPROVED
26,32,Дробовик Сайга-12К,heavy,3500,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
26,115,Дробовик Benelli Nova,heavy,5626,0.0,4387,0.0,NOT_REVIEWED,NOT_APPROVED
26,116,Дробовик TOZ-194,heavy,5332,0.0,2943,0.0,NOT_REVIEWED,NOT_APPROVED
26,44,Дробовик «Вепрь-12»,heavy,3945,0.0,473,0.0,NOT_REVIEWED,NOT_APPROVED
26,117,Дробовик Remington 1100,heavy,5591,0.0,4514,0.0,NOT_REVIEWED,NOT_APPROVED
26,62,Дробовик Kel-Tec KSG,heavy,4502,0.0,102,0.0,NOT_REVIEWED,NOT_APPROVED
26,118,Дробовик Beretta 1301 Tactical,heavy,3947,0.0,617,0.0,NOT_REVIEWED,NOT_APPROVED
26,50,Дробовик Benelli M4,heavy,4480,0.0,1878,0.0,NOT_REVIEWED,NOT_APPROVED
26,119,Дробовик Fabarm STF/12,heavy,4579,0.0,1001,0.0,NOT_REVIEWED,NOT_APPROVED
26,56,Дробовик AA-12,heavy,5938,0.0,780,0.0,NOT_REVIEWED,NOT_APPROVED
26,120,Дробовик Winchester SX4,heavy,5693,0.0,3965,0.0,NOT_REVIEWED,NOT_APPROVED
26,121,Дробовик Browning A5,heavy,5760,0.0,4098,0.0,NOT_REVIEWED,NOT_APPROVED
26,68,Дробовик Franchi SPAS-15,heavy,4651,0.0,2012,0.0,NOT_REVIEWED,NOT_APPROVED
26,122,Дробовик Remington 870 Magnum,heavy,6741,0.0,4205,0.0,NOT_REVIEWED,NOT_APPROVED
26,123,Дробовик Benelli Vinci,heavy,5958,0.0,4540,0.0,NOT_REVIEWED,NOT_APPROVED
26,74,Дробовик USAS-12,heavy,3768,0.0,460,0.0,NOT_REVIEWED,NOT_APPROVED
26,124,Дробовик Ithaca Mag-10,heavy,3618,0.0,175,0.0,NOT_REVIEWED,NOT_APPROVED
26,125,Дробовик Remington SP-10,heavy,4818,0.0,42,0.0,NOT_REVIEWED,NOT_APPROVED
27,86,Beretta 21A Bobcat,pistol,7068,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,2,Пистолет ПСМ,pistol,6736,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,87,Walther PPK,pistol,6982,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,1,Пистолет Макарова,pistol,6663,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,3,Пистолет ИЖ-71,pistol,6445,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,88,Glock 25,pistol,6520,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,5,Пистолет ОЦ-33 «Пернач»,pistol,6657,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,6,Револьвер Наган,pistol,4843,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,89,Walther P99,pistol,6402,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,90,CZ 75,pistol,6225,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,91,Glock 17,pistol,6250,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,92,Beretta 92FS,pistol,5781,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,93,SIG Sauer P226,pistol,6997,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,7,Пистолет ТТ,pistol,6501,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,94,HK USP,pistol,6389,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,95,Glock 22,pistol,6308,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,96,SIG Sauer P229,pistol,6927,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,97,Glock 20,pistol,6897,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,98,Colt 1911,pistol,6312,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,99,Glock 21,pistol,6438,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,100,CZ 97B,pistol,6799,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,101,HK Mark 23,pistol,5584,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,102,Taurus Judge,pistol,5813,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,103,Smith & Wesson Model 29,pistol,4010,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,104,Taurus Raging Bull,pistol,4280,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,105,Desert Eagle Mark XIX,pistol,7622,0.0,,,NOT_REVIEWED,NOT_APPROVED
27,11,Автомат АКС-74У,heavy,5987,0.0,222,0.0,NOT_REVIEWED,NOT_APPROVED
27,12,Автомат АК-74,heavy,6085,0.0,490,0.0,NOT_REVIEWED,NOT_APPROVED
27,37,Автомат АК-107,heavy,4103,0.0,0,17.0,NOT_REVIEWED,NOT_APPROVED
27,21,Автомат АК-12,heavy,5161,0.0,0,17.0,NOT_REVIEWED,NOT_APPROVED
27,26,Автомат АН-94 «Абакан»,heavy,4230,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
27,17,Пулемёт РПК-74,heavy,3796,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
27,38,Автомат ADAR 2-15,heavy,5532,0.0,0,8.0,NOT_REVIEWED,NOT_APPROVED
27,45,Автомат АК-19,heavy,4428,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
27,57,Автомат HK416,heavy,4536,0.0,0,20.0,NOT_REVIEWED,NOT_APPROVED
27,69,Автомат CZ Bren 2,heavy,4222,0.0,0,12.0,NOT_REVIEWED,NOT_APPROVED
27,67,Пулемёт Minimi Mk3,heavy,3247,0.0,1876,0.0,NOT_REVIEWED,NOT_APPROVED
27,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,45.62,NOT_REVIEWED,NOT_APPROVED
27,16,Карабин «Вепрь»,heavy,5720,0.0,38,0.0,NOT_REVIEWED,NOT_APPROVED
27,15,Автомат АК-103,heavy,4777,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
27,25,Пулемёт РПД,heavy,3392,0.0,0,16.03,NOT_REVIEWED,NOT_APPROVED
27,18,Автомат АС «Вал»,heavy,4477,0.0,0,9.43,NOT_REVIEWED,NOT_APPROVED
27,10,Карабин Сайга-12,heavy,6356,0.0,815,0.0,NOT_REVIEWED,NOT_APPROVED
27,63,Автомат АК-308,heavy,4222,0.0,0,8.0,NOT_REVIEWED,NOT_APPROVED
27,51,Автомат ЛР-308,heavy,3905,0.0,0,28.0,NOT_REVIEWED,NOT_APPROVED
27,75,Автомат SCAR-H,heavy,4323,0.0,0,21.0,NOT_REVIEWED,NOT_APPROVED
27,61,Пулемёт M60E6,heavy,3710,0.0,1666,0.0,NOT_REVIEWED,NOT_APPROVED
27,59,Пулемёт M240,heavy,3572,0.0,523,0.0,NOT_REVIEWED,NOT_APPROVED
27,71,Пулемёт FN MAG,heavy,3067,0.0,1211,0.0,NOT_REVIEWED,NOT_APPROVED
27,77,Пулемёт Negev NG7,heavy,3252,0.0,1029,0.0,NOT_REVIEWED,NOT_APPROVED
27,22,Пулемёт ПКМ,heavy,2352,0.0,0,11.0,NOT_REVIEWED,NOT_APPROVED
27,29,Пулемёт «Печенег»,heavy,3642,0.0,0,2.83,NOT_REVIEWED,NOT_APPROVED
27,53,Пулемёт «Печенег-СП»,heavy,3860,0.0,1259,0.0,NOT_REVIEWED,NOT_APPROVED
27,47,Автомат АК-АН «Абакан-100»,heavy,3445,0.0,176,0.0,NOT_REVIEWED,NOT_APPROVED
27,65,Пулемёт «Утёс-М»,heavy,4263,0.0,1583,0.0,NOT_REVIEWED,NOT_APPROVED
27,14,Винтовка СКС,heavy,5937,0.0,2205,0.0,NOT_REVIEWED,NOT_APPROVED
27,46,Винтовка SSG 08,heavy,3465,0.0,599,0.0,NOT_REVIEWED,NOT_APPROVED
27,42,Винтовка SR-25,heavy,4012,0.0,0,20.0,NOT_REVIEWED,NOT_APPROVED
27,13,Винтовка СВД,heavy,5513,0.0,1814,0.0,NOT_REVIEWED,NOT_APPROVED
27,24,Винтовка СВДС,heavy,3926,0.0,527,0.0,NOT_REVIEWED,NOT_APPROVED
27,23,Винтовка Т-5000,heavy,3088,0.0,77,0.0,NOT_REVIEWED,NOT_APPROVED
27,28,Винтовка СВ-98,heavy,4529,0.0,319,0.0,NOT_REVIEWED,NOT_APPROVED
27,36,Винтовка СВК,heavy,3077,0.0,1768,0.0,NOT_REVIEWED,NOT_APPROVED
27,30,Винтовка ВСС «Винторез»,heavy,4704,0.0,26,0.0,NOT_REVIEWED,NOT_APPROVED
27,40,Винтовка ВСК-94,heavy,4269,0.0,0,23.0,NOT_REVIEWED,NOT_APPROVED
27,31,Винтовка СВ-338,heavy,3720,0.0,1888,0.0,NOT_REVIEWED,NOT_APPROVED
27,27,Винтовка ОРСИС T-5000M,heavy,4045,0.0,719,0.0,NOT_REVIEWED,NOT_APPROVED
27,70,Винтовка Sako TRG-42,heavy,4000,0.0,1265,0.0,NOT_REVIEWED,NOT_APPROVED
27,76,Винтовка Blaser R93 Tactical 2,heavy,3795,0.0,631,0.0,NOT_REVIEWED,NOT_APPROVED
27,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3825,0.0,1304,0.0,NOT_REVIEWED,NOT_APPROVED
27,60,Винтовка Accuracy International AXMC,heavy,3551,0.0,431,0.0,NOT_REVIEWED,NOT_APPROVED
27,48,Винтовка Barrett M98B,heavy,2913,0.0,786,0.0,NOT_REVIEWED,NOT_APPROVED
27,64,Винтовка ORSIS T-5000 Elite,heavy,4033,0.0,280,0.0,NOT_REVIEWED,NOT_APPROVED
27,33,Винтовка «Выхлоп»,heavy,3501,0.0,209,0.0,NOT_REVIEWED,NOT_APPROVED
27,35,Винтовка ОСВ-96,heavy,3068,0.0,94,0.0,NOT_REVIEWED,NOT_APPROVED
27,66,Винтовка Zastava M93 Black Arrow,heavy,4341,0.0,592,0.0,NOT_REVIEWED,NOT_APPROVED
27,52,Винтовка АСВК «Корд»,heavy,3313,0.0,1543,0.0,NOT_REVIEWED,NOT_APPROVED
27,58,Винтовка Steyr HS .50,heavy,5108,0.0,2292,0.0,NOT_REVIEWED,NOT_APPROVED
27,49,Винтовка Barrett M82,heavy,2314,0.0,668,0.0,NOT_REVIEWED,NOT_APPROVED
27,54,Винтовка McMillan TAC-50,heavy,4476,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
27,72,Винтовка Desert Tech HTI,heavy,4147,0.0,3,0.0,NOT_REVIEWED,NOT_APPROVED
27,78,Винтовка Cheytac M200 Intervention,heavy,2697,0.0,1301,0.0,NOT_REVIEWED,NOT_APPROVED
27,73,Прототип X-17,heavy,2989,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
27,55,Гаусс-пушка,heavy,5896,0.0,455,0.0,NOT_REVIEWED,NOT_APPROVED
27,4,Обрез охотничьего ружья,heavy,7673,0.0,1407,0.0,NOT_REVIEWED,NOT_APPROVED
27,8,ПП «Кедр»,heavy,8579,0.0,0,22.36,NOT_REVIEWED,NOT_APPROVED
27,9,ПП-19 «Бизон»,heavy,6646,0.0,3352,0.0,NOT_REVIEWED,NOT_APPROVED
27,20,Дробовик Сайга-410,heavy,5123,0.0,175,0.0,NOT_REVIEWED,NOT_APPROVED
27,106,Дробовик Mossberg 500,heavy,5554,0.0,4977,0.0,NOT_REVIEWED,NOT_APPROVED
27,107,Дробовик Stoeger P3000,heavy,6057,0.0,4748,0.0,NOT_REVIEWED,NOT_APPROVED
27,108,Дробовик Remington 870,heavy,5688,0.0,4269,0.0,NOT_REVIEWED,NOT_APPROVED
27,109,Дробовик Winchester Model 1300,heavy,5741,0.0,4524,0.0,NOT_REVIEWED,NOT_APPROVED
27,110,Дробовик Ithaca 37,heavy,5710,0.0,4382,0.0,NOT_REVIEWED,NOT_APPROVED
27,111,Дробовик Browning BPS,heavy,5494,0.0,4143,0.0,NOT_REVIEWED,NOT_APPROVED
27,19,Дробовик СПАС-12,heavy,5277,0.0,1621,0.0,NOT_REVIEWED,NOT_APPROVED
27,112,Дробовик Winchester SXP Defender,heavy,5113,0.0,712,0.0,NOT_REVIEWED,NOT_APPROVED
27,113,Дробовик Mossberg 590A1,heavy,5631,0.0,4690,0.0,NOT_REVIEWED,NOT_APPROVED
27,114,Дробовик Remington 870 MCS,heavy,4217,0.0,137,0.0,NOT_REVIEWED,NOT_APPROVED
27,32,Дробовик Сайга-12К,heavy,3522,0.0,0,18.0,NOT_REVIEWED,NOT_APPROVED
27,115,Дробовик Benelli Nova,heavy,5652,0.0,4311,0.0,NOT_REVIEWED,NOT_APPROVED
27,116,Дробовик TOZ-194,heavy,5366,0.0,2599,0.0,NOT_REVIEWED,NOT_APPROVED
27,44,Дробовик «Вепрь-12»,heavy,3955,0.0,46,0.0,NOT_REVIEWED,NOT_APPROVED
27,117,Дробовик Remington 1100,heavy,5591,0.0,3824,0.0,NOT_REVIEWED,NOT_APPROVED
27,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,11.31,NOT_REVIEWED,NOT_APPROVED
27,118,Дробовик Beretta 1301 Tactical,heavy,4013,0.0,131,0.0,NOT_REVIEWED,NOT_APPROVED
27,50,Дробовик Benelli M4,heavy,4532,0.0,1017,0.0,NOT_REVIEWED,NOT_APPROVED
27,119,Дробовик Fabarm STF/12,heavy,4770,0.0,264,0.0,NOT_REVIEWED,NOT_APPROVED
27,56,Дробовик AA-12,heavy,6183,0.0,672,0.0,NOT_REVIEWED,NOT_APPROVED
27,120,Дробовик Winchester SX4,heavy,5735,0.0,3387,0.0,NOT_REVIEWED,NOT_APPROVED
27,121,Дробовик Browning A5,heavy,5760,0.0,2552,0.0,NOT_REVIEWED,NOT_APPROVED
27,68,Дробовик Franchi SPAS-15,heavy,4908,0.0,1747,0.0,NOT_REVIEWED,NOT_APPROVED
27,122,Дробовик Remington 870 Magnum,heavy,6805,0.0,3904,0.0,NOT_REVIEWED,NOT_APPROVED
27,123,Дробовик Benelli Vinci,heavy,5958,0.0,4209,0.0,NOT_REVIEWED,NOT_APPROVED
27,74,Дробовик USAS-12,heavy,3819,0.0,0,9.0,NOT_REVIEWED,NOT_APPROVED
27,124,Дробовик Ithaca Mag-10,heavy,3669,0.0,0,4.0,NOT_REVIEWED,NOT_APPROVED
27,125,Дробовик Remington SP-10,heavy,4839,0.0,0,9.0,NOT_REVIEWED,NOT_APPROVED
28,86,Beretta 21A Bobcat,pistol,7696,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,2,Пистолет ПСМ,pistol,7208,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,87,Walther PPK,pistol,7573,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,1,Пистолет Макарова,pistol,7141,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,3,Пистолет ИЖ-71,pistol,6689,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,88,Glock 25,pistol,6869,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,5,Пистолет ОЦ-33 «Пернач»,pistol,7170,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,6,Револьвер Наган,pistol,5110,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,89,Walther P99,pistol,6861,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,90,CZ 75,pistol,6671,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,91,Glock 17,pistol,6651,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,92,Beretta 92FS,pistol,6385,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,93,SIG Sauer P226,pistol,7606,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,7,Пистолет ТТ,pistol,7199,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,94,HK USP,pistol,6969,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,95,Glock 22,pistol,6756,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,96,SIG Sauer P229,pistol,7581,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,97,Glock 20,pistol,7388,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,98,Colt 1911,pistol,6986,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,99,Glock 21,pistol,6881,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,100,CZ 97B,pistol,7337,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,101,HK Mark 23,pistol,6244,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,102,Taurus Judge,pistol,6169,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,103,Smith & Wesson Model 29,pistol,4415,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,104,Taurus Raging Bull,pistol,4808,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,105,Desert Eagle Mark XIX,pistol,8457,0.0,,,NOT_REVIEWED,NOT_APPROVED
28,11,Автомат АКС-74У,heavy,5979,0.0,667,0.0,NOT_REVIEWED,NOT_APPROVED
28,12,Автомат АК-74,heavy,6103,0.0,1089,0.0,NOT_REVIEWED,NOT_APPROVED
28,37,Автомат АК-107,heavy,4110,0.0,0,7.0,NOT_REVIEWED,NOT_APPROVED
28,21,Автомат АК-12,heavy,5161,0.0,0,8.0,NOT_REVIEWED,NOT_APPROVED
28,26,Автомат АН-94 «Абакан»,heavy,4230,0.0,23,0.0,NOT_REVIEWED,NOT_APPROVED
28,17,Пулемёт РПК-74,heavy,3796,0.0,113,0.0,NOT_REVIEWED,NOT_APPROVED
28,38,Автомат ADAR 2-15,heavy,5510,0.0,5,0.0,NOT_REVIEWED,NOT_APPROVED
28,45,Автомат АК-19,heavy,4424,0.0,75,0.0,NOT_REVIEWED,NOT_APPROVED
28,57,Автомат HK416,heavy,4536,0.0,2474,0.0,NOT_REVIEWED,NOT_APPROVED
28,69,Автомат CZ Bren 2,heavy,4222,0.0,2000,0.0,NOT_REVIEWED,NOT_APPROVED
28,67,Пулемёт Minimi Mk3,heavy,3250,0.0,679,0.0,NOT_REVIEWED,NOT_APPROVED
28,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,19.24,NOT_REVIEWED,NOT_APPROVED
28,16,Карабин «Вепрь»,heavy,5720,0.0,467,0.0,NOT_REVIEWED,NOT_APPROVED
28,15,Автомат АК-103,heavy,4777,0.0,253,0.0,NOT_REVIEWED,NOT_APPROVED
28,25,Пулемёт РПД,heavy,3392,0.0,0,15.0,NOT_REVIEWED,NOT_APPROVED
28,18,Автомат АС «Вал»,heavy,4486,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
28,10,Карабин Сайга-12,heavy,6356,0.0,1003,0.0,NOT_REVIEWED,NOT_APPROVED
28,63,Автомат АК-308,heavy,4222,0.0,12,0.0,NOT_REVIEWED,NOT_APPROVED
28,51,Автомат ЛР-308,heavy,3905,0.0,0,19.0,NOT_REVIEWED,NOT_APPROVED
28,75,Автомат SCAR-H,heavy,4323,0.0,1867,0.0,NOT_REVIEWED,NOT_APPROVED
28,61,Пулемёт M60E6,heavy,3705,0.0,146,0.0,NOT_REVIEWED,NOT_APPROVED
28,59,Пулемёт M240,heavy,3572,0.0,11,0.0,NOT_REVIEWED,NOT_APPROVED
28,71,Пулемёт FN MAG,heavy,3067,0.0,0,3.61,NOT_REVIEWED,NOT_APPROVED
28,77,Пулемёт Negev NG7,heavy,3246,0.0,1137,0.0,NOT_REVIEWED,NOT_APPROVED
28,22,Пулемёт ПКМ,heavy,2352,0.0,0,8.0,NOT_REVIEWED,NOT_APPROVED
28,29,Пулемёт «Печенег»,heavy,3642,0.0,161,0.0,NOT_REVIEWED,NOT_APPROVED
28,53,Пулемёт «Печенег-СП»,heavy,3848,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
28,47,Автомат АК-АН «Абакан-100»,heavy,3445,0.0,642,0.0,NOT_REVIEWED,NOT_APPROVED
28,65,Пулемёт «Утёс-М»,heavy,4274,0.0,552,0.0,NOT_REVIEWED,NOT_APPROVED
28,14,Винтовка СКС,heavy,5950,0.0,3170,0.0,NOT_REVIEWED,NOT_APPROVED
28,46,Винтовка SSG 08,heavy,3459,0.0,70,0.0,NOT_REVIEWED,NOT_APPROVED
28,42,Винтовка SR-25,heavy,4012,0.0,0,11.7,NOT_REVIEWED,NOT_APPROVED
28,13,Винтовка СВД,heavy,5513,0.0,2473,0.0,NOT_REVIEWED,NOT_APPROVED
28,24,Винтовка СВДС,heavy,3921,0.0,715,0.0,NOT_REVIEWED,NOT_APPROVED
28,23,Винтовка Т-5000,heavy,3088,0.0,187,0.0,NOT_REVIEWED,NOT_APPROVED
28,28,Винтовка СВ-98,heavy,4517,0.0,941,0.0,NOT_REVIEWED,NOT_APPROVED
28,36,Винтовка СВК,heavy,3077,0.0,45,0.0,NOT_REVIEWED,NOT_APPROVED
28,30,Винтовка ВСС «Винторез»,heavy,4692,0.0,268,0.0,NOT_REVIEWED,NOT_APPROVED
28,40,Винтовка ВСК-94,heavy,4284,0.0,0,2.24,NOT_REVIEWED,NOT_APPROVED
28,31,Винтовка СВ-338,heavy,3721,0.0,1475,0.0,NOT_REVIEWED,NOT_APPROVED
28,27,Винтовка ОРСИС T-5000M,heavy,4050,0.0,356,0.0,NOT_REVIEWED,NOT_APPROVED
28,70,Винтовка Sako TRG-42,heavy,3958,0.0,518,0.0,NOT_REVIEWED,NOT_APPROVED
28,76,Винтовка Blaser R93 Tactical 2,heavy,3818,0.0,1764,0.0,NOT_REVIEWED,NOT_APPROVED
28,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3843,0.0,1329,0.0,NOT_REVIEWED,NOT_APPROVED
28,60,Винтовка Accuracy International AXMC,heavy,3550,0.0,2335,0.0,NOT_REVIEWED,NOT_APPROVED
28,48,Винтовка Barrett M98B,heavy,2907,0.0,1769,0.0,NOT_REVIEWED,NOT_APPROVED
28,64,Винтовка ORSIS T-5000 Elite,heavy,4011,0.0,2392,0.0,NOT_REVIEWED,NOT_APPROVED
28,33,Винтовка «Выхлоп»,heavy,3501,0.0,294,0.0,NOT_REVIEWED,NOT_APPROVED
28,35,Винтовка ОСВ-96,heavy,3068,0.0,2046,0.0,NOT_REVIEWED,NOT_APPROVED
28,66,Винтовка Zastava M93 Black Arrow,heavy,4343,0.0,2357,0.0,NOT_REVIEWED,NOT_APPROVED
28,52,Винтовка АСВК «Корд»,heavy,3313,0.0,890,0.0,NOT_REVIEWED,NOT_APPROVED
28,58,Винтовка Steyr HS .50,heavy,5108,0.0,2536,0.0,NOT_REVIEWED,NOT_APPROVED
28,49,Винтовка Barrett M82,heavy,2314,0.0,1753,0.0,NOT_REVIEWED,NOT_APPROVED
28,54,Винтовка McMillan TAC-50,heavy,4482,0.0,1083,0.0,NOT_REVIEWED,NOT_APPROVED
28,72,Винтовка Desert Tech HTI,heavy,4150,0.0,245,0.0,NOT_REVIEWED,NOT_APPROVED
28,78,Винтовка Cheytac M200 Intervention,heavy,2692,0.0,782,0.0,NOT_REVIEWED,NOT_APPROVED
28,73,Прототип X-17,heavy,2989,0.0,474,0.0,NOT_REVIEWED,NOT_APPROVED
28,55,Гаусс-пушка,heavy,5666,0.0,1410,0.0,NOT_REVIEWED,NOT_APPROVED
28,4,Обрез охотничьего ружья,heavy,7571,0.0,2581,0.0,NOT_REVIEWED,NOT_APPROVED
